"","Mesa","Department","District","Turnout","MAS.vote","VS","BBS","stolen.prop","bboxstuff.prop","Fraud.type"
"28104",28104,"Santa Cruz",52,0.832767453486769,0.347840409090649,0,0,0,0,"Clean"
"28114",28114,"Santa Cruz",52,0.968660130223356,0.540991045939703,0,1,0,0.778,"BBS"
"28115",28115,"Santa Cruz",52,0.858495200732061,0.425332441845009,0,0,0,0,"Clean"
"28126",28126,"Santa Cruz",52,0.989092968192898,0.459274262256648,0,1,0,0.924,"BBS"
"28127",28127,"Santa Cruz",52,0.829748915130671,0.860789473457107,1,0,0.715,0,"VS"
"28136",28136,"Santa Cruz",52,0.961561129790671,0.387338533357432,0,1,0,0.715,"BBS"
"28140",28140,"Santa Cruz",52,0.834118074810703,0.527755823934195,0,0,0,0,"Clean"
"28156",28156,"Santa Cruz",52,0.973812870475804,0.495866434817651,0,1,0,0.806,"BBS"
"28198",28198,"Santa Cruz",52,0.863118692031949,0.869492316203865,1,0,0.762,0,"VS"
"28203",28203,"Santa Cruz",52,0.955987496873881,0.464821281772077,0,1,0,0.741,"BBS"
"28211",28211,"Santa Cruz",52,0.840398758963335,0.462971980803314,0,0,0,0,"Clean"
"28217",28217,"Santa Cruz",52,0.851703234658187,0.538752519133437,0,0,0,0,"Clean"
"28250",28250,"Santa Cruz",52,0.849226743137481,0.43240425668339,0,0,0,0,"Clean"
"28266",28266,"Santa Cruz",52,0.854256526507711,0.527948231994135,0,0,0,0,"Clean"
"28300",28300,"Santa Cruz",52,0.985728598331438,0.493270440618007,0,1,0,0.888,"BBS"
"28313",28313,"Santa Cruz",52,0.864293356344369,0.539520766274225,0,0,0,0,"Clean"
"28317",28317,"Santa Cruz",52,0.876267745540388,0.463445381435633,0,0,0,0,"Clean"
"28325",28325,"Santa Cruz",52,0.839057999401146,0.482428338870753,0,0,0,0,"Clean"
"28328",28328,"Santa Cruz",52,0.838034231075937,0.478856388716843,0,0,0,0,"Clean"
"28335",28335,"Santa Cruz",52,0.963478349387714,0.541318984610902,0,1,0,0.775,"BBS"
"28367",28367,"Santa Cruz",52,0.86143103640024,0.333797167506548,0,0,0,0,"Clean"
"28373",28373,"Santa Cruz",52,0.858098313734653,0.430785639461892,0,0,0,0,"Clean"
"28409",28409,"Santa Cruz",52,0.878594911692766,0.873579767281103,1,0,0.765,0,"VS"
"28412",28412,"Santa Cruz",52,0.968631905925847,0.479274911392885,0,1,0,0.816,"BBS"
"28419",28419,"Santa Cruz",52,0.858245462853034,0.877052586776762,1,0,0.744,0,"VS"
"28433",28433,"Santa Cruz",52,0.876334261544476,0.892892852574529,1,0,0.818,0,"VS"
"28444",28444,"Santa Cruz",52,0.832224168741239,0.547437058423198,0,0,0,0,"Clean"
"28453",28453,"Santa Cruz",52,0.973288855369681,0.421372911834586,0,1,0,0.803,"BBS"
"28454",28454,"Santa Cruz",52,0.835254563245108,0.882288764127163,1,0,0.82,0,"VS"
"28471",28471,"Santa Cruz",52,0.854601079491249,0.881500030490466,1,0,0.814,0,"VS"
"28476",28476,"Santa Cruz",52,0.84309790171689,0.393148866876435,0,0,0,0,"Clean"
"28481",28481,"Santa Cruz",52,0.972899854081298,0.410301927185832,0,1,0,0.81,"BBS"
"28486",28486,"Santa Cruz",52,0.829774711738728,0.35128245643785,0,0,0,0,"Clean"
"28488",28488,"Santa Cruz",52,0.988030990921714,0.505664189410438,0,1,0,0.921,"BBS"
"28506",28506,"Santa Cruz",52,0.845606602514703,0.8793580381649,1,0,0.81,0,"VS"
"28508",28508,"Santa Cruz",52,0.856365520002435,0.402724541607766,0,0,0,0,"Clean"
"28516",28516,"Santa Cruz",52,0.843485831973321,0.873893542632556,1,0,0.754,0,"VS"
"28519",28519,"Santa Cruz",52,0.832841228634532,0.423274282879295,0,0,0,0,"Clean"
"28523",28523,"Santa Cruz",52,0.865449168931357,0.849785857279439,1,0,0.766,0,"VS"
"28526",28526,"Santa Cruz",52,0.989575499955669,0.354936126914279,0,1,0,0.929,"BBS"
"28533",28533,"Santa Cruz",52,0.861443988704716,0.888518109532126,1,0,0.76,0,"VS"
"28544",28544,"Santa Cruz",52,0.85421358972771,0.40693264090307,0,0,0,0,"Clean"
"28549",28549,"Santa Cruz",52,0.980538635852912,0.41744208148221,0,1,0,0.863,"BBS"
"28551",28551,"Santa Cruz",52,0.991660616717455,0.444516462296104,0,1,0,0.938,"BBS"
"28562",28562,"Santa Cruz",52,0.879770065507292,0.535152745113832,0,0,0,0,"Clean"
"28566",28566,"Santa Cruz",52,0.845856895185261,0.338221530653603,0,0,0,0,"Clean"
"28575",28575,"Santa Cruz",52,0.84720841630392,0.893374401047983,1,0,0.828,0,"VS"
"28589",28589,"Santa Cruz",52,0.873533999837082,0.547008695734432,0,0,0,0,"Clean"
"28605",28605,"Santa Cruz",52,0.976320739805689,0.516241228774223,0,1,0,0.81,"BBS"
"28613",28613,"Santa Cruz",52,0.872471187339896,0.429190441092303,0,0,0,0,"Clean"
"28614",28614,"Santa Cruz",52,0.849594275072541,0.525995824270207,0,0,0,0,"Clean"
"28626",28626,"Santa Cruz",53,0.972075488550886,0.604370601390874,0,1,0,0.852,"BBS"
"28630",28630,"Santa Cruz",53,0.823802092184733,0.953795007046704,1,0,0.889,0,"VS"
"28637",28637,"Santa Cruz",53,0.837578076664096,0.559671269959362,0,0,0,0,"Clean"
"28643",28643,"Santa Cruz",53,0.814412839358692,0.515916475208138,0,0,0,0,"Clean"
"28672",28672,"Santa Cruz",53,0.938235363087193,0.651908395547469,0,1,0,0.648,"BBS"
"28680",28680,"Santa Cruz",53,0.806254495302976,0.906780550911983,1,0,0.81,0,"VS"
"28688",28688,"Santa Cruz",53,0.966304015344522,0.493246062199689,0,1,0,0.775,"BBS"
"28706",28706,"Santa Cruz",53,0.807567186375908,0.522486291625783,0,0,0,0,"Clean"
"28708",28708,"Santa Cruz",53,0.820790871256925,0.502221878902303,0,0,0,0,"Clean"
"28719",28719,"Santa Cruz",53,0.83967105411933,0.571802962314516,0,0,0,0,"Clean"
"28726",28726,"Santa Cruz",53,0.813251129611689,0.581350258804025,0,0,0,0,"Clean"
"28728",28728,"Santa Cruz",53,0.804769951640686,0.643733169907688,0,0,0,0,"Clean"
"28754",28754,"Santa Cruz",53,0.824971581256704,0.653313286971026,0,0,0,0,"Clean"
"28767",28767,"Santa Cruz",53,0.813959698662476,0.457574923815119,0,0,0,0,"Clean"
"28781",28781,"Santa Cruz",53,0.809083907311932,0.683795362486022,0,0,0,0,"Clean"
"28791",28791,"Santa Cruz",53,0.846900918096014,0.61653895773903,0,0,0,0,"Clean"
"28793",28793,"Santa Cruz",53,0.972267964531535,0.578650578837358,0,1,0,0.826,"BBS"
"28801",28801,"Santa Cruz",53,0.844725855040588,0.941959404205398,1,0,0.867,0,"VS"
"28802",28802,"Santa Cruz",53,0.84266891540901,0.599629050663973,0,0,0,0,"Clean"
"28806",28806,"Santa Cruz",53,0.805750488152727,0.953422600676445,1,0,0.88,0,"VS"
"28816",28816,"Santa Cruz",53,0.821112365076371,0.499179415938297,0,0,0,0,"Clean"
"28820",28820,"Santa Cruz",53,0.832252745061653,0.620574854103497,0,0,0,0,"Clean"
"28826",28826,"Santa Cruz",53,0.956884342708642,0.557645140444532,0,1,0,0.772,"BBS"
"28827",28827,"Santa Cruz",53,0.958177266274911,0.610812798583772,0,1,0,0.759,"BBS"
"28829",28829,"Santa Cruz",53,0.825500965656068,0.528538937575196,0,0,0,0,"Clean"
"28832",28832,"Santa Cruz",53,0.964434605489586,0.589273624179417,0,1,0,0.816,"BBS"
"28847",28847,"Santa Cruz",53,0.971606286025197,0.467017766357074,0,1,0,0.84,"BBS"
"28859",28859,"Santa Cruz",53,0.804843643082908,0.680884727369048,0,0,0,0,"Clean"
"28871",28871,"Santa Cruz",53,0.828131433404195,0.635601231988718,0,0,0,0,"Clean"
"28874",28874,"Santa Cruz",53,0.808271103401331,0.568818601622277,0,0,0,0,"Clean"
"28875",28875,"Santa Cruz",53,0.822764811473344,0.506118539383889,0,0,0,0,"Clean"
"28876",28876,"Santa Cruz",53,0.83346974564498,0.476692926178407,0,0,0,0,"Clean"
"28888",28888,"Santa Cruz",53,0.965657150336507,0.662324327074418,0,1,0,0.798,"BBS"
"28894",28894,"Santa Cruz",53,0.844048510822565,0.532924929335144,0,0,0,0,"Clean"
"28916",28916,"Santa Cruz",53,0.834423010362,0.910449446088304,1,0,0.805,0,"VS"
"28920",28920,"Santa Cruz",53,0.829323109098102,0.91624646405682,1,0,0.819,0,"VS"
"28931",28931,"Santa Cruz",53,0.852695404175773,0.885473894247714,1,0,0.741,0,"VS"
"28949",28949,"Santa Cruz",53,0.840868454139401,0.517570772476592,0,0,0,0,"Clean"
"28950",28950,"Santa Cruz",53,0.851915943674669,0.490201898934707,0,0,0,0,"Clean"
"28957",28957,"Santa Cruz",53,0.81422611333756,0.890337362112553,1,0,0.784,0,"VS"
"28962",28962,"Santa Cruz",53,0.966296416004653,0.549847768058625,0,1,0,0.797,"BBS"
"28963",28963,"Santa Cruz",53,0.813150229773548,0.666543154713787,0,0,0,0,"Clean"
"28972",28972,"Santa Cruz",53,0.841839070301356,0.605651596138117,0,0,0,0,"Clean"
"28984",28984,"Santa Cruz",53,0.839025195459603,0.927609091466871,1,0,0.795,0,"VS"
"29000",29000,"Santa Cruz",53,0.846523029320676,0.887747852781788,1,0,0.737,0,"VS"
"29005",29005,"Santa Cruz",53,0.844980347394084,0.46771745547251,0,0,0,0,"Clean"
"29009",29009,"Santa Cruz",53,0.987330675744524,0.553564713801289,0,1,0,0.933,"BBS"
"29011",29011,"Santa Cruz",53,0.809952286293796,0.907344404682078,1,0,0.786,0,"VS"
"29017",29017,"Santa Cruz",53,0.810143165492597,0.51615400981161,0,0,0,0,"Clean"
"29018",29018,"Santa Cruz",53,0.834009678365041,0.652999560037898,0,0,0,0,"Clean"
"29047",29047,"Santa Cruz",53,0.967101180673922,0.460039968780626,0,1,0,0.825,"BBS"
"29056",29056,"Santa Cruz",53,0.820277347291041,0.483583229447785,0,0,0,0,"Clean"
"29057",29057,"Santa Cruz",53,0.998607511601406,0.563005939232427,0,1,0,0.992,"BBS"
"29064",29064,"Santa Cruz",53,0.839746192379613,0.640342027864894,0,0,0,0,"Clean"
"29066",29066,"Santa Cruz",53,0.966700058904064,0.536323450125442,0,1,0,0.798,"BBS"
"29083",29083,"Santa Cruz",54,0.809825780189461,0.457812207166612,0,0,0,0,"Clean"
"29098",29098,"Santa Cruz",54,0.985205948254576,0.395734512732098,0,1,0,0.909,"BBS"
"29108",29108,"Santa Cruz",54,0.830229544480902,0.907174700995765,1,0,0.862,0,"VS"
"29119",29119,"Santa Cruz",54,0.803038069500088,0.877919379212728,1,0,0.748,0,"VS"
"29121",29121,"Santa Cruz",54,0.847732080084927,0.920367620654402,1,0,0.826,0,"VS"
"29138",29138,"Santa Cruz",54,0.822934367354926,0.474237086971135,0,0,0,0,"Clean"
"29142",29142,"Santa Cruz",54,0.816626231142026,0.904127372653176,1,0,0.829,0,"VS"
"29168",29168,"Santa Cruz",54,0.826857230535957,0.462435684104281,0,0,0,0,"Clean"
"29183",29183,"Santa Cruz",54,0.984638904136412,0.545779414961848,0,1,0,0.92,"BBS"
"29187",29187,"Santa Cruz",54,0.84329601993463,0.856989131373511,1,0,0.758,0,"VS"
"29193",29193,"Santa Cruz",54,0.813306088865452,0.408870259295836,0,0,0,0,"Clean"
"29194",29194,"Santa Cruz",54,0.810066344920614,0.877840568220575,1,0,0.809,0,"VS"
"29202",29202,"Santa Cruz",54,0.812965147644144,0.929631953655544,1,0,0.864,0,"VS"
"29206",29206,"Santa Cruz",54,0.972143008949154,0.543097462569702,0,1,0,0.848,"BBS"
"29217",29217,"Santa Cruz",54,0.962753311046824,0.389664566371856,0,1,0,0.765,"BBS"
"29221",29221,"Santa Cruz",54,0.819755720604862,0.491318899209936,0,0,0,0,"Clean"
"29227",29227,"Santa Cruz",54,0.830488474928317,0.324319703907849,0,0,0,0,"Clean"
"29239",29239,"Santa Cruz",54,0.82138515349777,0.855234575661985,1,0,0.767,0,"VS"
"29299",29299,"Santa Cruz",54,0.828477388811422,0.515470189211324,0,0,0,0,"Clean"
"29304",29304,"Santa Cruz",54,0.967278697673898,0.484058070927409,0,1,0,0.821,"BBS"
"29307",29307,"Santa Cruz",54,0.809606919287212,0.323654637182651,0,0,0,0,"Clean"
"29313",29313,"Santa Cruz",54,0.973779097561103,0.357774176106267,0,1,0,0.835,"BBS"
"29330",29330,"Santa Cruz",54,0.984297358089325,0.348132901112893,0,1,0,0.899,"BBS"
"29344",29344,"Santa Cruz",54,0.83429280172087,0.483707370133953,0,0,0,0,"Clean"
"29352",29352,"Santa Cruz",54,0.979412846878641,0.524289112585047,0,1,0,0.863,"BBS"
"29356",29356,"Santa Cruz",54,0.847749561657052,0.459027379513364,0,0,0,0,"Clean"
"29366",29366,"Santa Cruz",54,0.843367232786881,0.550158366575639,0,0,0,0,"Clean"
"29381",29381,"Santa Cruz",54,0.845045485084941,0.392463467021807,0,0,0,0,"Clean"
"29383",29383,"Santa Cruz",54,0.846522266080061,0.341702065056123,0,0,0,0,"Clean"
"29393",29393,"Santa Cruz",54,0.827427295789006,0.865367314836768,1,0,0.732,0,"VS"
"29399",29399,"Santa Cruz",54,0.826229151158287,0.328864052074529,0,0,0,0,"Clean"
"29405",29405,"Santa Cruz",54,0.845005552680565,0.934017079156871,1,0,0.903,0,"VS"
"29420",29420,"Santa Cruz",54,0.991689649768159,0.470466968212595,0,1,0,0.947,"BBS"
"29425",29425,"Santa Cruz",54,0.958232643118284,0.492934836340982,0,1,0,0.781,"BBS"
"29429",29429,"Santa Cruz",54,0.846668347982707,0.900915404683579,1,0,0.832,0,"VS"
"29432",29432,"Santa Cruz",54,0.967351949283003,0.392626008475717,0,1,0,0.835,"BBS"
"29447",29447,"Santa Cruz",54,0.806938830180781,0.46916256015214,0,0,0,0,"Clean"
"29454",29454,"Santa Cruz",54,0.814519740653687,0.428447257254133,0,0,0,0,"Clean"
"29457",29457,"Santa Cruz",54,0.954379958659451,0.515186220519827,0,1,0,0.742,"BBS"
"29479",29479,"Santa Cruz",54,0.836805693450786,0.475582014376115,0,0,0,0,"Clean"
"29485",29485,"Santa Cruz",54,0.836796786961832,0.453473621194207,0,0,0,0,"Clean"
"29492",29492,"Santa Cruz",54,0.841836208600007,0.393701925613834,0,0,0,0,"Clean"
"29500",29500,"Santa Cruz",54,0.964613763499817,0.491371528142504,0,1,0,0.81,"BBS"
"29536",29536,"Santa Cruz",54,0.817908334818856,0.340134017054952,0,0,0,0,"Clean"
"29543",29543,"Santa Cruz",54,0.832746320680414,0.887258115965168,1,0,0.76,0,"VS"
"29556",29556,"Santa Cruz",54,0.842963877619942,0.847233151267444,1,0,0.727,0,"VS"
"29600",29600,"Santa Cruz",55,0.864415652332008,0.413293686323305,0,0,0,0,"Clean"
"29611",29611,"Santa Cruz",55,0.85000793279294,0.586082135978779,0,0,0,0,"Clean"
"29615",29615,"Santa Cruz",55,0.852648027562166,0.446855872614389,0,0,0,0,"Clean"
"29616",29616,"Santa Cruz",55,0.861644023041217,0.419258117450071,0,0,0,0,"Clean"
"29619",29619,"Santa Cruz",55,0.961229050733645,0.45339851936592,0,1,0,0.777,"BBS"
"29643",29643,"Santa Cruz",55,0.965975383724231,0.536052161813071,0,1,0,0.774,"BBS"
"29646",29646,"Santa Cruz",55,0.866243743163727,0.436271873359146,0,0,0,0,"Clean"
"29652",29652,"Santa Cruz",55,0.852589986480332,0.577118863979685,0,0,0,0,"Clean"
"29656",29656,"Santa Cruz",55,0.968823147080182,0.55765461557242,0,1,0,0.798,"BBS"
"29657",29657,"Santa Cruz",55,0.983530521596482,0.590698397257334,0,1,0,0.898,"BBS"
"29663",29663,"Santa Cruz",55,0.981149340913323,0.608608153287741,0,1,0,0.869,"BBS"
"29690",29690,"Santa Cruz",55,0.836148834180002,0.569638472271027,0,0,0,0,"Clean"
"29718",29718,"Santa Cruz",55,0.854121910431047,0.510757520352243,0,0,0,0,"Clean"
"29727",29727,"Santa Cruz",55,0.854848866418732,0.404074915259423,0,0,0,0,"Clean"
"29740",29740,"Santa Cruz",55,0.819755178151992,0.440664707231516,0,0,0,0,"Clean"
"29756",29756,"Santa Cruz",55,0.820304980413419,0.532433192374708,0,0,0,0,"Clean"
"29761",29761,"Santa Cruz",55,0.948702062079581,0.561360041249582,0,1,0,0.642,"BBS"
"29827",29827,"Santa Cruz",55,0.854039200353066,0.495300713729935,0,0,0,0,"Clean"
"29870",29870,"Santa Cruz",55,0.854753965985432,0.586735243042296,0,0,0,0,"Clean"
"29871",29871,"Santa Cruz",55,0.967505040086338,0.449562783707443,0,1,0,0.761,"BBS"
"29905",29905,"Santa Cruz",55,0.82602173234745,0.88624461604785,1,0,0.803,0,"VS"
"29913",29913,"Santa Cruz",55,0.851239831629207,0.595627146890343,0,0,0,0,"Clean"
"29919",29919,"Santa Cruz",55,0.973090224640058,0.595751198525319,0,1,0,0.85,"BBS"
"29923",29923,"Santa Cruz",55,0.827734807114385,0.464319540063421,0,0,0,0,"Clean"
"29930",29930,"Santa Cruz",55,0.971945328870632,0.620178502826642,0,1,0,0.808,"BBS"
"29953",29953,"Santa Cruz",55,0.969867616722335,0.618352898198982,0,1,0,0.801,"BBS"
"29956",29956,"Santa Cruz",55,0.844548988818195,0.495611872311382,0,0,0,0,"Clean"
"29965",29965,"Santa Cruz",55,0.863145255234258,0.607973591023779,0,0,0,0,"Clean"
"29981",29981,"Santa Cruz",55,0.841746425168615,0.560015912066858,0,0,0,0,"Clean"
"29982",29982,"Santa Cruz",55,0.827183303839978,0.485973787283656,0,0,0,0,"Clean"
"29983",29983,"Santa Cruz",55,0.844425316314758,0.572197997853623,0,0,0,0,"Clean"
"29992",29992,"Santa Cruz",55,0.864610554952818,0.438589179786466,0,0,0,0,"Clean"
"29998",29998,"Santa Cruz",55,0.844879631741943,0.480953029171962,0,0,0,0,"Clean"
"30009",30009,"Santa Cruz",55,0.854607287558148,0.573074054499771,0,0,0,0,"Clean"
"30010",30010,"Santa Cruz",55,0.975585837068996,0.408375645945053,0,1,0,0.848,"BBS"
"30024",30024,"Santa Cruz",55,0.969003313739354,0.529095027242493,0,1,0,0.828,"BBS"
"30048",30048,"Santa Cruz",55,0.842215984592306,0.935517121371242,1,0,0.885,0,"VS"
"30054",30054,"Santa Cruz",55,0.84155848426746,0.93350341254944,1,0,0.861,0,"VS"
"30061",30061,"Santa Cruz",55,0.835485323988037,0.472213409001713,0,0,0,0,"Clean"
"30069",30069,"Santa Cruz",55,0.960504236155856,0.574547670586828,0,1,0,0.729,"BBS"
"30072",30072,"Santa Cruz",55,0.986951146933226,0.540840612012378,0,1,0,0.916,"BBS"
"30080",30080,"Santa Cruz",55,0.819400356290353,0.402177805045632,0,0,0,0,"Clean"
"30122",30122,"Santa Cruz",56,0.976349161549212,0.576275903059223,0,1,0,0.85,"BBS"
"30131",30131,"Santa Cruz",56,0.830055408265248,0.563336892406001,0,0,0,0,"Clean"
"30133",30133,"Santa Cruz",56,0.839901405464716,0.539554473292367,0,0,0,0,"Clean"
"30136",30136,"Santa Cruz",56,0.849677723265672,0.962587598149772,1,0,0.916,0,"VS"
"30148",30148,"Santa Cruz",56,0.83738859617334,0.480044682765963,0,0,0,0,"Clean"
"30185",30185,"Santa Cruz",56,0.972408564306049,0.619354158504013,0,1,0,0.848,"BBS"
"30200",30200,"Santa Cruz",56,0.81792536205518,0.6245781337198,0,0,0,0,"Clean"
"30211",30211,"Santa Cruz",56,0.814729164186698,0.529036575264537,0,0,0,0,"Clean"
"30222",30222,"Santa Cruz",56,0.989103085270962,0.652320505183094,0,1,0,0.936,"BBS"
"30223",30223,"Santa Cruz",56,0.831371842481548,0.915226562416333,1,0,0.74,0,"VS"
"30237",30237,"Santa Cruz",56,0.840154439829377,0.598177148041173,0,0,0,0,"Clean"
"30263",30263,"Santa Cruz",56,0.975405638737242,0.608303166089011,0,1,0,0.849,"BBS"
"30265",30265,"Santa Cruz",56,0.840027511981846,0.937945269337407,1,0,0.871,0,"VS"
"30270",30270,"Santa Cruz",56,0.952293294594925,0.68501268526834,0,1,0,0.722,"BBS"
"30293",30293,"Santa Cruz",56,0.967145369742164,0.533998997778458,0,1,0,0.816,"BBS"
"30318",30318,"Santa Cruz",56,0.854859167940341,0.955380718866306,1,0,0.857,0,"VS"
"30326",30326,"Santa Cruz",56,0.85045756415868,0.518716524596089,0,0,0,0,"Clean"
"30328",30328,"Santa Cruz",56,0.974506632641671,0.66048225867942,0,1,0,0.846,"BBS"
"30334",30334,"Santa Cruz",56,0.81299748152194,0.95100799814634,1,0,0.906,0,"VS"
"30353",30353,"Santa Cruz",56,0.968692181290655,0.556530115881761,0,1,0,0.792,"BBS"
"30364",30364,"Santa Cruz",56,0.968420360056129,0.604156360105573,0,1,0,0.779,"BBS"
"30373",30373,"Santa Cruz",56,0.976626440250076,0.551043430340709,0,1,0,0.851,"BBS"
"30387",30387,"Santa Cruz",56,0.832128052409491,0.607152564844354,0,0,0,0,"Clean"
"30412",30412,"Santa Cruz",56,0.823802847235379,0.898984678560756,1,0,0.808,0,"VS"
"30419",30419,"Santa Cruz",56,0.976152097259797,0.567734047818645,0,1,0,0.842,"BBS"
"30439",30439,"Santa Cruz",56,0.829382724136533,0.915801328870422,1,0,0.809,0,"VS"
"30452",30452,"Santa Cruz",56,0.97400287797606,0.548330663513464,0,1,0,0.858,"BBS"
"30460",30460,"Santa Cruz",56,0.853551281713638,0.933480613035584,1,0,0.805,0,"VS"
"30469",30469,"Santa Cruz",56,0.843941708783035,0.608310977109861,0,0,0,0,"Clean"
"30470",30470,"Santa Cruz",56,0.842538706473397,0.910473146697712,1,0,0.824,0,"VS"
"30474",30474,"Santa Cruz",56,0.967351122485165,0.62889870920485,0,1,0,0.787,"BBS"
"30482",30482,"Santa Cruz",56,0.827658059209635,0.926169122812025,1,0,0.764,0,"VS"
"30487",30487,"Santa Cruz",56,0.829651594044717,0.944273384645025,1,0,0.83,0,"VS"
"30490",30490,"Santa Cruz",56,0.97636632056267,0.581672045637989,0,1,0,0.835,"BBS"
"30501",30501,"Santa Cruz",56,0.813474902283797,0.523518102883845,0,0,0,0,"Clean"
"30506",30506,"Santa Cruz",56,0.822319898607679,0.566972120656246,0,0,0,0,"Clean"
"30508",30508,"Santa Cruz",56,0.829205798664179,0.945695094781334,1,0,0.872,0,"VS"
"30509",30509,"Santa Cruz",56,0.988317211439818,0.588155895214906,0,1,0,0.931,"BBS"
"30533",30533,"Santa Cruz",56,0.82224375894819,0.594712408346779,0,0,0,0,"Clean"
"30548",30548,"Santa Cruz",56,0.813435923310105,0.497723615043911,0,0,0,0,"Clean"
"30559",30559,"Santa Cruz",56,0.855520369336435,0.594821930661185,0,0,0,0,"Clean"
"30561",30561,"Santa Cruz",56,0.821852835726416,0.937505835211695,1,0,0.805,0,"VS"
"30577",30577,"Santa Cruz",56,0.819655409994904,0.625565960808922,0,0,0,0,"Clean"
"30580",30580,"Santa Cruz",56,0.839373554954093,0.622402966136247,0,0,0,0,"Clean"
"30585",30585,"Santa Cruz",56,0.812765200302361,0.67234595118366,0,0,0,0,"Clean"
"30628",30628,"Santa Cruz",56,0.855042463398963,0.905581986225392,1,0,0.796,0,"VS"
"30636",30636,"Santa Cruz",56,0.835996090309216,0.873620815754986,1,0,0.734,0,"VS"
"30638",30638,"Santa Cruz",56,0.833365166857954,0.649702499553989,0,0,0,0,"Clean"
"30640",30640,"Santa Cruz",57,0.822579084812345,0.91986678977736,1,0,0.83,0,"VS"
"30732",30732,"Santa Cruz",57,0.843179405768253,0.466754680303952,0,0,0,0,"Clean"
"30739",30739,"Santa Cruz",57,0.824370058610803,0.518882834072935,0,0,0,0,"Clean"
"30745",30745,"Santa Cruz",57,0.848841805893619,0.425336187876329,0,0,0,0,"Clean"
"30747",30747,"Santa Cruz",57,0.834352722990504,0.940204342330063,1,0,0.852,0,"VS"
"30756",30756,"Santa Cruz",57,0.985473796200886,0.451843131985789,0,1,0,0.894,"BBS"
"30760",30760,"Santa Cruz",57,0.866409040596562,0.617604746632021,0,0,0,0,"Clean"
"30782",30782,"Santa Cruz",57,0.835875835667553,0.785797559534784,1,0,0.643,0,"VS"
"30805",30805,"Santa Cruz",57,0.8680710025351,0.504463893344257,0,0,0,0,"Clean"
"30814",30814,"Santa Cruz",57,0.861599573238248,0.598623164281586,0,0,0,0,"Clean"
"30820",30820,"Santa Cruz",57,0.86608654163285,0.922161514508305,1,0,0.795,0,"VS"
"30824",30824,"Santa Cruz",57,0.836376211304555,0.473879430883982,0,0,0,0,"Clean"
"30827",30827,"Santa Cruz",57,0.858027790503965,0.968006707932969,1,0,0.921,0,"VS"
"30829",30829,"Santa Cruz",57,0.970541096067357,0.513424511326086,0,1,0,0.783,"BBS"
"30847",30847,"Santa Cruz",57,0.870666255643888,0.549378722553942,0,0,0,0,"Clean"
"30855",30855,"Santa Cruz",57,0.870853426982588,0.585992160781452,0,0,0,0,"Clean"
"30865",30865,"Santa Cruz",57,0.854727440610588,0.902581831803595,1,0,0.749,0,"VS"
"30871",30871,"Santa Cruz",57,0.852823962391675,0.622242870895303,0,0,0,0,"Clean"
